CustomerID,Channel,Time_Of_Day,Day_Of_Week,Campaign_Id,Product_LOB,Conversion_Flag,Source,Time_Stamp,Comm_Id
ID00003373,Email,Morning,7,6,Computer,yes,SMS,2014-12-12,4
ID00003376,SMS,Evening,7,4,Tv,yes,SMS,2014-10-07,6
ID00003395,Call,Afternoon,5,3,Tv,yes,Inbound call,2014-05-29,4
ID00003407,Email,Afternoon,4,3,Tv,yes,Previous Campaign,2014-06-19,4
ID00003408,Call,Afternoon,1,3,Tv,yes,Inbound call,2014-06-14,6
ID00003413,Email,Evening,2,2,Computer,yes,Inbound call,2014-04-27,4
ID00003415,Email,Afternoon,1,3,Tv,yes,SMS,2014-03-06,5
ID00003418,Call,Morning,1,6,Computer,yes,SMS,2014-11-12,5
ID00003420,Email,Morning,7,5,Electronic,yes,Previous Campaign,2014-10-20,6
ID00003438,SMS,Afternoon,1,5,Electronic,yes,Previous Campaign,2014-10-29,4
ID00003453,Email,Afternoon,2,2,Computer,yes,Previous Campaign,2014-05-16,4
ID00003460,SMS,Afternoon,7,2,Computer,yes,SMS,2014-05-20,4
ID00003482,Call,Afternoon,4,5,Electronic,yes,Previous Campaign,2014-10-30,5
ID00003486,Call,Morning,7,4,Tv,yes,SMS,2014-07-21,4
ID00003493,SMS,Evening,1,4,Tv,yes,Previous Campaign,2014-08-16,4
ID00003505,Email,Afternoon,1,6,Computer,yes,SMS,2014-07-12,5
ID00003521,SMS,Evening,3,3,Tv,yes,Previous Campaign,2014-06-26,5
ID00003528,Call,Afternoon,3,3,Tv,yes,Previous Campaign,2014-08-06,6
ID00003531,SMS,Afternoon,2,6,Computer,yes,SMS,2014-12-21,4
ID00003533,Call,Morning,3,5,Electronic,yes,SMS,2014-11-22,6
ID00003536,SMS,Afternoon,4,5,Electronic,yes,Inbound call,2014-03-11,4
ID00003576,Email,Morning,5,5,Electronic,yes,Previous Campaign,2014-11-23,4
ID00003585,SMS,Afternoon,3,6,Computer,yes,Previous Campaign,2014-12-24,5
ID00003611,SMS,Afternoon,2,3,Tv,yes,Previous Campaign,2014-06-26,4
ID00003617,SMS,Morning,2,5,Electronic,yes,SMS,2014-11-19,5
ID00003621,Call,Morning,3,5,Electronic,yes,Previous Campaign,2014-10-23,6
ID00003640,SMS,Evening,2,4,Tv,yes,Inbound call,2014-09-13,5
ID00003650,SMS,Morning,4,4,Tv,yes,Previous Campaign,2014-08-29,6
ID00003654,SMS,Evening,3,6,Computer,yes,Inbound call,2014-12-26,4
ID00003656,Email,Evening,5,5,Electronic,yes,Previous Campaign,2014-10-24,5
ID00003666,Call,Morning,4,2,Computer,yes,Previous Campaign,2014-03-27,4
ID00003699,Email,Afternoon,3,3,Tv,yes,Inbound call,2014-06-23,4
ID00003715,SMS,Afternoon,5,6,Computer,yes,Previous Campaign,2014-08-12,5
ID00003721,SMS,Evening,1,4,Tv,yes,Inbound call,2014-11-07,6
ID00003739,SMS,Morning,3,5,Electronic,yes,SMS,2014-07-11,4
ID00003747,SMS,Afternoon,3,3,Tv,yes,SMS,2014-05-27,6
ID00003748,Call,Evening,2,6,Computer,yes,Previous Campaign,2014-12-12,5
ID00003771,Call,Evening,2,5,Electronic,yes,SMS,2014-01-12,5
ID00003780,Call,Morning,6,6,Computer,yes,SMS,2014-12-22,5
ID00003785,SMS,Evening,3,5,Electronic,yes,Previous Campaign,2014-09-28,4
ID00003844,SMS,Evening,1,6,Computer,yes,Previous Campaign,2014-12-27,4
ID00003850,Call,Evening,4,3,Tv,yes,SMS,2014-06-29,5
ID00003859,Call,Evening,6,4,Tv,yes,Previous Campaign,2014-08-29,5
ID00003863,SMS,Morning,5,5,Electronic,yes,SMS,2014-11-13,4
ID00003864,Email,Morning,2,5,Electronic,yes,Inbound call,2014-12-11,6
ID00003876,Email,Morning,7,6,Computer,yes,SMS,2014-12-24,6
ID00003877,SMS,Morning,1,6,Computer,yes,SMS,2014-12-19,4
ID00003897,Email,Afternoon,6,4,Tv,yes,Inbound call,2014-12-09,6
ID00003911,Email,Afternoon,2,4,Tv,yes,SMS,2014-08-25,4
ID00003917,Call,Evening,7,4,Tv,yes,Inbound call,2014-09-13,5
ID00003929,Call,Afternoon,7,3,Tv,yes,Previous Campaign,2014-06-27,6
ID00003943,SMS,Afternoon,2,4,Tv,yes,Previous Campaign,2014-09-09,5
ID00003946,SMS,Morning,4,6,Computer,yes,Inbound call,2014-12-26,4
ID00003949,Email,Morning,2,4,Tv,yes,SMS,2014-09-17,6
ID00003951,Call,Morning,2,3,Tv,yes,Inbound call,2014-05-25,6
ID00003960,SMS,Morning,3,3,Tv,yes,Inbound call,2014-06-28,5
ID00003966,SMS,Evening,5,2,Computer,yes,SMS,2014-04-23,6
ID00003980,Call,Evening,4,4,Tv,yes,SMS,2014-08-14,6
ID00003990,Email,Afternoon,7,5,Electronic,yes,SMS,2014-04-11,6
ID00004006,Call,Morning,6,4,Tv,yes,Inbound call,2014-07-29,4
ID00004008,Email,Evening,7,4,Tv,yes,SMS,2014-09-17,4
ID00004027,Email,Afternoon,7,5,Electronic,yes,Inbound call,2014-11-18,6
ID00004041,SMS,Morning,3,5,Electronic,yes,Previous Campaign,2014-11-22,4
ID00004059,Call,Morning,4,4,Tv,yes,Inbound call,2014-08-21,4
ID00004060,Email,Evening,7,2,Computer,yes,Inbound call,2014-02-04,4
ID00004086,SMS,Afternoon,3,2,Computer,yes,SMS,2014-10-04,4
ID00004091,Email,Morning,3,4,Tv,yes,SMS,2014-05-09,6
ID00004095,Call,Afternoon,4,5,Electronic,yes,SMS,2014-10-31,4
ID00004096,Call,Evening,1,2,Computer,yes,Previous Campaign,2014-03-22,4
ID00004097,Email,Evening,2,5,Electronic,yes,Previous Campaign,2014-05-11,5
ID00004114,SMS,Evening,4,5,Electronic,yes,Previous Campaign,2014-01-11,5
ID00004119,SMS,Evening,6,5,Electronic,yes,Inbound call,2014-11-29,5
ID00004120,Email,Afternoon,4,6,Computer,yes,Inbound call,2014-12-28,4
ID00004134,SMS,Evening,2,6,Computer,yes,Inbound call,2014-12-17,5
ID00004137,SMS,Evening,7,3,Tv,yes,Previous Campaign,2014-05-06,6
ID00004140,Email,Afternoon,7,5,Electronic,yes,Previous Campaign,2014-09-29,4
ID00004158,SMS,Evening,4,5,Electronic,yes,SMS,2014-03-11,5
ID00004167,SMS,Afternoon,2,5,Electronic,yes,Previous Campaign,2014-09-10,4
ID00004170,SMS,Evening,4,2,Computer,yes,Inbound call,2014-05-05,6
ID00004173,Email,Evening,4,4,Tv,yes,SMS,2014-09-18,5
ID00004175,SMS,Afternoon,2,6,Computer,yes,SMS,2014-12-24,5
ID00004179,Email,Morning,6,2,Computer,yes,Inbound call,2014-03-29,6
ID00004192,SMS,Morning,2,4,Tv,yes,Inbound call,2014-07-25,6
ID00004193,SMS,Evening,1,2,Computer,yes,SMS,2014-05-23,4
ID00004199,Call,Morning,3,2,Computer,yes,Previous Campaign,2014-05-19,4
ID00004211,Call,Evening,4,2,Computer,yes,Previous Campaign,2014-05-20,6
ID00004218,Email,Evening,6,5,Electronic,yes,Inbound call,2014-11-10,4
ID00004239,SMS,Evening,7,3,Tv,yes,SMS,2014-06-29,4
ID00004249,Email,Morning,7,2,Computer,yes,Inbound call,2014-05-21,6
ID00004253,SMS,Afternoon,5,2,Computer,yes,SMS,2014-05-21,5
ID00004254,Call,Afternoon,5,4,Tv,yes,Previous Campaign,2014-03-08,5
ID00004264,Email,Evening,1,6,Computer,yes,Inbound call,2014-12-24,4
ID00004283,Call,Afternoon,3,6,Computer,yes,SMS,2014-12-14,6
ID00004291,Call,Afternoon,2,6,Computer,yes,SMS,2014-11-12,4
ID00004295,Call,Evening,4,4,Tv,yes,Previous Campaign,2014-08-24,6
ID00004305,SMS,Afternoon,2,6,Computer,yes,Inbound call,2014-12-17,6
ID00004317,Call,Afternoon,4,3,Tv,yes,Inbound call,2014-06-23,4
ID00004321,Call,Morning,2,3,Tv,yes,Inbound call,2014-05-30,4
ID00004325,SMS,Evening,7,6,Computer,yes,Previous Campaign,2014-12-28,4
ID00004343,Email,Morning,3,5,Electronic,yes,SMS,2014-10-20,5
ID00004344,SMS,Afternoon,1,4,Tv,yes,Previous Campaign,2014-12-07,6
ID00004361,Email,Evening,2,6,Computer,yes,Inbound call,2014-12-19,6
ID00004363,SMS,Afternoon,1,4,Tv,yes,Previous Campaign,2014-09-22,5
ID00004367,SMS,Afternoon,4,6,Computer,yes,Previous Campaign,2014-12-26,5
ID00004370,Email,Afternoon,1,6,Computer,yes,SMS,2014-12-19,6
ID00004379,SMS,Evening,2,3,Tv,yes,Previous Campaign,2014-06-06,5
ID00004398,Email,Morning,1,6,Computer,yes,SMS,2014-12-16,6
ID00004402,SMS,Morning,4,4,Tv,yes,SMS,2014-08-31,4
ID00004405,SMS,Evening,3,4,Tv,yes,Inbound call,2014-07-17,5
ID00004415,SMS,Morning,5,4,Tv,yes,Previous Campaign,2014-10-08,4
ID00004426,Call,Morning,5,6,Computer,yes,SMS,2014-11-12,5
ID00004428,Email,Morning,2,2,Computer,yes,SMS,2014-05-22,4
ID00004440,Email,Afternoon,2,2,Computer,yes,Inbound call,2014-05-16,5
ID00004466,Call,Evening,5,6,Computer,yes,Previous Campaign,2014-08-12,4
ID00004472,Call,Evening,3,2,Computer,yes,Inbound call,2014-03-23,4
ID00004479,Call,Afternoon,4,5,Electronic,yes,Previous Campaign,2014-09-30,5
ID00004483,Call,Morning,6,6,Computer,yes,Previous Campaign,2014-12-17,5
ID00004528,SMS,Afternoon,6,2,Computer,yes,Inbound call,2014-03-22,5
ID00004542,SMS,Afternoon,1,6,Computer,yes,SMS,2014-12-30,4
ID00004550,Call,Morning,3,5,Electronic,yes,SMS,2014-10-26,6
ID00004554,Call,Morning,4,3,Tv,yes,SMS,2014-06-26,4
ID00004583,SMS,Evening,1,4,Tv,yes,Previous Campaign,2014-04-07,5
ID00004587,Email,Morning,2,6,Computer,yes,Previous Campaign,2014-12-19,5
ID00004596,SMS,Evening,3,5,Electronic,yes,SMS,2014-11-16,6
ID00004598,SMS,Evening,1,5,Electronic,yes,Previous Campaign,2014-10-16,4
ID00004603,SMS,Morning,1,5,Electronic,yes,Inbound call,2014-02-10,5
ID00004627,Call,Evening,3,4,Tv,yes,Inbound call,2014-09-09,4
ID00004629,Call,Afternoon,3,5,Electronic,yes,Previous Campaign,2014-10-14,5
ID00004665,Email,Afternoon,2,6,Computer,yes,Inbound call,2014-12-22,6
ID00004676,Email,Morning,5,2,Computer,yes,Inbound call,2014-12-04,5
ID00004680,Email,Morning,1,2,Computer,yes,Previous Campaign,2014-05-24,6
ID00004698,SMS,Evening,4,3,Tv,yes,SMS,2014-07-06,6
ID00004709,SMS,Morning,7,4,Tv,yes,Inbound call,2014-08-07,4
ID00004718,Call,Evening,2,2,Computer,yes,SMS,2014-03-30,4
ID00004720,Email,Morning,4,5,Electronic,yes,Previous Campaign,2014-10-25,4
ID00004745,Call,Afternoon,3,4,Tv,yes,SMS,2014-08-22,5
ID00004762,Email,Morning,1,4,Tv,yes,Previous Campaign,2014-08-13,6
ID00004765,Call,Morning,5,3,Tv,yes,Previous Campaign,2014-06-29,6
ID00004767,SMS,Afternoon,6,4,Tv,yes,Previous Campaign,2014-08-09,5
ID00004778,Call,Afternoon,3,5,Electronic,yes,Inbound call,2014-11-24,5
ID00004791,Email,Morning,1,3,Tv,yes,SMS,2014-06-15,5
ID00004795,Email,Evening,2,5,Electronic,yes,SMS,2014-11-30,6
ID00004796,Call,Morning,3,4,Tv,yes,Inbound call,2014-07-29,4
ID00004804,Call,Evening,4,5,Electronic,yes,SMS,2014-10-13,5
ID00004817,SMS,Evening,5,4,Tv,yes,Previous Campaign,2014-02-08,4
ID00004833,SMS,Morning,7,2,Computer,yes,Previous Campaign,2014-03-24,4
ID00004836,Call,Morning,3,6,Computer,yes,Inbound call,2014-12-28,5
ID00004838,Call,Afternoon,6,3,Tv,yes,Previous Campaign,2014-06-22,5
ID00004841,Call,Morning,2,6,Computer,yes,Inbound call,2014-12-29,5
ID00004849,Call,Evening,4,4,Tv,yes,SMS,2014-09-20,5
ID00004871,SMS,Afternoon,1,5,Electronic,yes,SMS,2014-10-25,4
ID00004876,Call,Morning,4,3,Tv,yes,SMS,2014-02-06,5
ID00004896,Call,Afternoon,7,5,Electronic,yes,Previous Campaign,2014-10-29,6
ID00004899,SMS,Evening,4,5,Electronic,yes,Previous Campaign,2014-11-30,6
ID00004905,Call,Afternoon,7,4,Tv,yes,SMS,2014-09-21,4
ID00004941,Email,Morning,3,6,Computer,yes,Inbound call,2014-12-19,4
ID00004942,Email,Afternoon,3,6,Computer,yes,Inbound call,2014-12-25,5
ID00004948,Email,Morning,3,2,Computer,yes,Inbound call,2014-03-22,6
ID00004955,Call,Morning,2,4,Tv,yes,Previous Campaign,2014-08-30,6
ID00004957,Email,Afternoon,1,4,Tv,yes,SMS,2014-09-08,4
ID00004987,Call,Evening,3,5,Electronic,yes,SMS,2014-08-10,5
ID00005001,Call,Afternoon,4,3,Tv,yes,SMS,2014-06-29,6
ID00005005,Call,Afternoon,4,5,Electronic,yes,Previous Campaign,2014-10-18,5
ID00005007,Call,Afternoon,3,2,Computer,yes,SMS,2014-05-23,6
ID00005015,Email,Evening,2,4,Tv,yes,SMS,2014-07-18,5
ID00005016,SMS,Evening,2,5,Electronic,yes,Inbound call,2014-11-25,4
ID00005031,SMS,Morning,3,2,Computer,yes,Previous Campaign,2014-05-04,5
ID00005033,Email,Morning,1,2,Computer,yes,SMS,2014-10-05,4
ID00005054,SMS,Afternoon,3,4,Tv,yes,Inbound call,2014-11-09,6
ID00005059,Call,Evening,4,4,Tv,yes,Inbound call,2014-01-08,6
ID00005062,Call,Morning,2,5,Electronic,yes,Previous Campaign,2014-10-13,4
ID00005090,SMS,Morning,7,3,Tv,yes,Inbound call,2014-09-06,6
ID00005096,SMS,Morning,3,4,Tv,yes,SMS,2014-07-25,6
ID00005098,SMS,Evening,4,2,Computer,yes,SMS,2014-04-04,6
ID00005103,Call,Evening,3,2,Computer,yes,Previous Campaign,2014-04-20,6
ID00005118,Call,Evening,4,6,Computer,yes,Inbound call,2014-08-12,4
ID00005119,Call,Morning,2,6,Computer,yes,Inbound call,2014-12-16,4
ID00005172,Call,Afternoon,1,4,Tv,yes,SMS,2014-07-26,5
ID00005184,SMS,Afternoon,4,4,Tv,yes,Previous Campaign,2014-08-14,6
ID00005199,SMS,Evening,2,6,Computer,yes,SMS,2014-12-15,5
ID00005219,Call,Morning,5,6,Computer,yes,SMS,2014-12-25,5
ID00005222,Call,Afternoon,2,4,Tv,yes,Previous Campaign,2014-09-19,4
ID00005228,SMS,Evening,1,2,Computer,yes,Inbound call,2014-04-26,6
ID00005240,Call,Evening,1,5,Electronic,yes,Previous Campaign,2014-01-10,6
ID00005246,Email,Afternoon,2,4,Tv,yes,Inbound call,2014-04-09,5
ID00005247,Call,Evening,6,4,Tv,yes,Inbound call,2014-08-27,6
ID00005274,SMS,Morning,1,5,Electronic,yes,Previous Campaign,2014-11-28,4
ID00005294,SMS,Evening,1,2,Computer,yes,Inbound call,2014-01-05,6
ID00005308,Email,Morning,2,3,Tv,yes,Previous Campaign,2014-06-13,5
ID00005309,Call,Afternoon,5,2,Computer,yes,Previous Campaign,2014-04-24,4
ID00005318,Call,Evening,3,4,Tv,yes,SMS,2014-07-27,5
ID00005321,Call,Evening,1,3,Tv,yes,Previous Campaign,2014-07-06,5
ID00005336,Email,Evening,3,4,Tv,yes,SMS,2014-08-31,4
ID00005337,Call,Morning,7,4,Tv,yes,SMS,2014-03-08,6
ID00005342,SMS,Evening,4,3,Tv,yes,SMS,2014-04-06,5
ID00005361,SMS,Afternoon,1,4,Tv,yes,Inbound call,2014-07-29,4
ID00005378,Email,Evening,5,3,Tv,yes,Previous Campaign,2014-06-06,4
ID00005387,SMS,Afternoon,1,4,Tv,yes,SMS,2014-07-16,6
ID00005389,SMS,Afternoon,2,4,Tv,yes,Previous Campaign,2014-07-26,6
ID00005395,SMS,Evening,2,5,Electronic,yes,Inbound call,2014-10-29,5
ID00005403,Call,Morning,6,6,Computer,yes,SMS,2014-12-22,5
ID00005424,SMS,Evening,3,4,Tv,yes,Inbound call,2014-01-09,4
ID00005434,Call,Morning,5,3,Tv,yes,Previous Campaign,2014-06-17,6
ID00005437,Call,Morning,2,4,Tv,yes,SMS,2014-07-15,6
ID00005440,Email,Afternoon,4,3,Tv,yes,SMS,2014-04-06,6
ID00005455,Email,Evening,3,4,Tv,yes,Previous Campaign,2014-09-24,4
ID00005468,Email,Afternoon,1,4,Tv,yes,Previous Campaign,2014-04-07,4
ID00005469,Email,Morning,2,2,Computer,yes,Inbound call,2014-03-30,5
ID00005472,Email,Morning,7,5,Electronic,yes,Previous Campaign,2014-07-10,6
ID00005486,Call,Evening,4,3,Tv,yes,Previous Campaign,2014-06-16,4
ID00005493,Email,Morning,7,4,Tv,yes,SMS,2014-07-31,5
ID00005520,Email,Evening,3,6,Computer,yes,SMS,2014-12-25,5
ID00005541,Email,Evening,2,6,Computer,yes,Inbound call,2014-12-28,6
ID00005545,SMS,Evening,7,3,Tv,yes,Inbound call,2014-06-20,6
ID00005552,SMS,Evening,4,5,Electronic,yes,Inbound call,2014-11-10,6
ID00005561,Email,Morning,4,5,Electronic,yes,SMS,2014-02-12,4
ID00005578,Call,Morning,6,6,Computer,yes,Previous Campaign,2014-12-18,6
ID00005597,SMS,Morning,2,4,Tv,yes,Inbound call,2014-07-21,4
ID00005609,Email,Morning,3,2,Computer,yes,SMS,2014-03-29,6
ID00005623,Call,Evening,2,5,Electronic,yes,SMS,2014-10-26,6
ID00005626,Call,Evening,2,6,Computer,yes,Previous Campaign,2014-12-17,6
ID00005627,Call,Afternoon,4,6,Computer,yes,Previous Campaign,2014-12-19,6
ID00005641,SMS,Morning,3,3,Tv,yes,SMS,2014-06-30,6
ID00005643,Email,Evening,7,6,Computer,yes,SMS,2014-12-12,4
ID00005647,Email,Morning,7,4,Tv,yes,SMS,2014-07-25,4
ID00005649,Call,Afternoon,5,2,Computer,yes,Inbound call,2014-04-14,5
ID00005674,Email,Afternoon,4,2,Computer,yes,Inbound call,2014-04-16,4
ID00005675,SMS,Morning,6,3,Tv,yes,Inbound call,2014-05-27,5
ID00005691,Call,Morning,3,6,Computer,yes,Previous Campaign,2014-05-12,4
ID00005709,SMS,Morning,4,4,Tv,yes,Previous Campaign,2014-09-25,4
ID00005714,Call,Morning,4,5,Electronic,yes,SMS,2014-04-10,6
ID00005729,Email,Evening,6,6,Computer,yes,SMS,2014-12-24,6
ID00005745,Email,Afternoon,2,6,Computer,yes,Inbound call,2014-07-12,4
ID00005749,Call,Afternoon,4,2,Computer,yes,Inbound call,2014-05-05,4
ID00005757,Call,Morning,2,4,Tv,yes,SMS,2014-10-08,5
ID00005763,Call,Evening,1,6,Computer,yes,Previous Campaign,2014-12-31,6
ID00005771,Email,Morning,5,5,Electronic,yes,SMS,2014-11-26,6
ID00005774,SMS,Evening,2,4,Tv,yes,Inbound call,2014-09-18,4
ID00005786,Call,Morning,1,2,Computer,yes,Previous Campaign,2014-03-04,4
ID00005790,Call,Evening,3,4,Tv,yes,SMS,2014-09-22,4
ID00005797,Email,Afternoon,4,4,Tv,yes,Previous Campaign,2014-06-09,5
ID00005804,Call,Morning,3,3,Tv,yes,Previous Campaign,2014-04-06,4
ID00005824,Email,Morning,2,5,Electronic,yes,SMS,2014-11-16,4
ID00005827,Email,Evening,5,5,Electronic,yes,Inbound call,2014-10-30,4
ID00005845,SMS,Evening,2,2,Computer,yes,Previous Campaign,2014-04-18,4
ID00005852,SMS,Morning,2,5,Electronic,yes,Inbound call,2014-08-11,6
ID00005857,Email,Morning,1,4,Tv,yes,Inbound call,2014-07-19,5
ID00005870,Call,Evening,6,5,Electronic,yes,Inbound call,2014-01-10,6
ID00005873,Call,Morning,2,3,Tv,yes,Previous Campaign,2014-05-25,5
ID00005896,Call,Morning,2,6,Computer,yes,SMS,2014-12-12,4
ID00005903,Call,Evening,4,3,Tv,yes,Inbound call,2014-06-22,6
ID00005913,Call,Evening,6,6,Computer,yes,Previous Campaign,2014-12-21,6
ID00005918,Email,Evening,4,2,Computer,yes,Inbound call,2014-04-04,5
ID00005919,SMS,Morning,6,6,Computer,yes,Inbound call,2014-12-18,5
ID00005942,Call,Afternoon,3,4,Tv,yes,Previous Campaign,2014-07-17,6
ID00005977,Call,Evening,4,6,Computer,yes,Inbound call,2014-12-25,5
ID00005993,SMS,Evening,7,3,Tv,yes,Previous Campaign,2014-05-25,5
ID00006010,Email,Morning,7,5,Electronic,yes,Previous Campaign,2014-09-30,4
ID00006014,Call,Evening,4,2,Computer,yes,SMS,2014-03-24,5
ID00006030,SMS,Evening,1,6,Computer,yes,Inbound call,2014-12-18,6
ID00006033,SMS,Morning,7,2,Computer,yes,Inbound call,2014-04-30,6
ID00006039,SMS,Evening,1,3,Tv,yes,Previous Campaign,2014-12-06,6
ID00006050,Email,Evening,4,2,Computer,yes,SMS,2014-08-04,4
ID00006077,Call,Evening,6,4,Tv,yes,Inbound call,2014-10-07,6
ID00006079,Call,Evening,1,6,Computer,yes,Previous Campaign,2014-12-13,5
ID00006093,Email,Morning,5,3,Tv,yes,SMS,2014-05-30,4
ID00006114,SMS,Morning,1,3,Tv,yes,Previous Campaign,2014-06-13,6
ID00006119,Call,Morning,2,2,Computer,yes,SMS,2014-04-24,6
ID00006130,SMS,Evening,1,3,Tv,yes,Inbound call,2014-07-06,4
ID00006133,Email,Evening,3,4,Tv,yes,Previous Campaign,2014-07-20,4
ID00006140,Email,Morning,4,3,Tv,yes,Previous Campaign,2014-06-28,5
ID00006141,Email,Afternoon,2,6,Computer,yes,SMS,2014-12-15,4
ID00006142,Email,Morning,2,3,Tv,yes,Previous Campaign,2014-06-29,6
ID00006150,SMS,Evening,2,4,Tv,yes,Previous Campaign,2014-07-16,4
ID00006180,Call,Morning,2,4,Tv,yes,SMS,2014-08-26,4
ID00006202,SMS,Evening,4,5,Electronic,yes,Previous Campaign,2014-11-27,5
ID00006214,Call,Evening,2,6,Computer,yes,Previous Campaign,2014-12-27,5
ID00006248,Call,Morning,3,2,Computer,yes,Previous Campaign,2014-05-22,4
ID00006251,SMS,Evening,2,5,Electronic,yes,SMS,2014-10-10,4
ID00006288,Email,Evening,2,2,Computer,yes,Inbound call,2014-03-29,5
ID00006302,Email,Afternoon,1,6,Computer,yes,SMS,2014-12-30,4
ID00006313,SMS,Evening,2,3,Tv,yes,Previous Campaign,2014-06-21,4
ID00006320,Call,Morning,7,2,Computer,yes,Inbound call,2014-05-23,6
ID00006329,Email,Morning,5,3,Tv,yes,SMS,2014-08-06,4
ID00006347,Email,Afternoon,7,2,Computer,yes,Inbound call,2014-04-30,6
ID00006350,SMS,Evening,4,3,Tv,yes,Previous Campaign,2014-06-19,4
ID00006352,Call,Morning,7,3,Tv,yes,Inbound call,2014-06-22,6
ID00006358,Call,Afternoon,4,6,Computer,yes,Inbound call,2014-12-28,5
ID00006359,Call,Afternoon,6,4,Tv,yes,Previous Campaign,2014-07-18,4
ID00006386,SMS,Afternoon,3,4,Tv,yes,SMS,2014-09-07,5
ID00006387,Call,Evening,2,4,Tv,yes,Inbound call,2014-11-07,5
ID00006398,Call,Morning,4,2,Computer,yes,Previous Campaign,2014-05-18,4
ID00006408,Call,Evening,1,6,Computer,yes,Previous Campaign,2014-12-30,5
ID00006414,Call,Morning,6,5,Electronic,yes,Inbound call,2014-11-14,4
ID00006423,Call,Morning,3,6,Computer,yes,Inbound call,2014-12-23,6
ID00006432,Call,Evening,4,6,Computer,yes,Inbound call,2014-06-12,5
ID00006464,Email,Evening,1,6,Computer,yes,SMS,2014-07-12,6
ID00006468,SMS,Evening,5,2,Computer,yes,Previous Campaign,2014-03-21,4
ID00006470,Call,Morning,3,3,Tv,yes,Inbound call,2014-01-06,6
ID00006472,SMS,Evening,7,2,Computer,yes,SMS,2014-11-04,4
ID00006523,Call,Evening,4,3,Tv,yes,Previous Campaign,2014-04-06,4
ID00006533,Email,Morning,3,6,Computer,yes,Inbound call,2014-08-12,6
ID00006535,Email,Evening,4,2,Computer,yes,Inbound call,2014-04-16,6
ID00006551,Email,Morning,3,4,Tv,yes,Inbound call,2014-10-07,5
ID00006554,Call,Morning,6,5,Electronic,yes,Inbound call,2014-07-11,5
ID00006611,Email,Afternoon,4,3,Tv,yes,Previous Campaign,2014-06-28,6
ID00006627,SMS,Morning,5,6,Computer,yes,SMS,2014-08-12,4
ID00006638,Call,Morning,7,2,Computer,yes,SMS,2014-03-23,5
ID00006641,SMS,Evening,3,5,Electronic,yes,Previous Campaign,2014-10-18,5
ID00006649,Call,Afternoon,3,5,Electronic,yes,Inbound call,2014-09-28,4
ID00006664,Call,Evening,2,6,Computer,yes,SMS,2014-12-21,6
ID00006673,Call,Morning,3,2,Computer,yes,Previous Campaign,2014-05-16,6
ID00006681,SMS,Morning,3,5,Electronic,yes,Inbound call,2014-10-22,5
ID00006686,Call,Morning,7,3,Tv,yes,SMS,2014-05-25,6
ID00006690,SMS,Evening,2,6,Computer,yes,Previous Campaign,2014-12-23,6
ID00006697,SMS,Morning,4,4,Tv,yes,Inbound call,2014-07-30,5
ID00006699,Call,Morning,7,3,Tv,yes,Previous Campaign,2014-02-06,5
ID00006704,Call,Afternoon,3,2,Computer,yes,Previous Campaign,2014-11-04,4
ID00006706,Call,Evening,4,5,Electronic,yes,Previous Campaign,2014-10-13,6
ID00006715,Email,Morning,2,6,Computer,yes,Previous Campaign,2014-12-19,5
ID00006719,Call,Evening,6,6,Computer,yes,Inbound call,2014-12-16,6
ID00006751,SMS,Afternoon,3,3,Tv,yes,Inbound call,2014-06-27,5
ID00006754,Call,Afternoon,7,3,Tv,yes,SMS,2014-07-06,4
ID00006776,SMS,Evening,1,6,Computer,yes,SMS,2014-12-22,5
ID00006784,SMS,Morning,4,3,Tv,yes,SMS,2014-05-29,4
ID00006796,Email,Morning,3,4,Tv,yes,Inbound call,2014-07-23,6
ID00006813,Call,Afternoon,2,5,Electronic,yes,Inbound call,2014-11-29,5
ID00006814,Call,Evening,7,2,Computer,yes,SMS,2014-04-28,6
ID00006821,SMS,Morning,4,5,Electronic,yes,Inbound call,2014-09-10,4
ID00006825,Call,Morning,2,3,Tv,yes,Previous Campaign,2014-01-06,5
ID00006858,Email,Evening,7,2,Computer,yes,Inbound call,2014-04-04,5
ID00006860,Call,Afternoon,2,3,Tv,yes,Inbound call,2014-06-18,4
ID00006881,Email,Morning,2,4,Tv,yes,Previous Campaign,2014-04-08,6
ID00006886,SMS,Morning,1,3,Tv,yes,Inbound call,2014-06-23,4
ID00006908,Email,Morning,5,4,Tv,yes,Inbound call,2014-04-09,5
ID00006909,Call,Evening,6,4,Tv,yes,Inbound call,2014-08-16,4
ID00006911,Call,Morning,4,5,Electronic,yes,Inbound call,2014-11-30,4
ID00006921,Email,Morning,3,3,Tv,yes,Inbound call,2014-05-31,5
ID00006925,Email,Morning,4,5,Electronic,yes,Previous Campaign,2014-10-27,6
ID00006942,Call,Evening,3,3,Tv,yes,Previous Campaign,2014-12-06,6
ID00006978,Email,Morning,5,2,Computer,yes,SMS,2014-09-05,4
ID00006997,SMS,Evening,6,3,Tv,yes,Inbound call,2014-12-06,4
ID00007021,Call,Afternoon,5,5,Electronic,yes,SMS,2014-10-14,6
